      110	2014-11-05 20:10:13	1	1	1	0
      110	2014-11-05 20:10:19	1	1	1	0
      130	2014-11-05 22:00:37	1	0	1	0
      130	2014-11-05 22:00:40	1	0	1	0
      130	2014-11-05 22:00:54	1	1	1	0
      131	2014-11-05 22:01:14	1	0	1	0
      131	2014-11-05 22:01:17	1	0	1	0
      138	2014-11-05 22:01:46	1	1	1	0
      135	2014-11-05 22:01:57	1	1	1	0
      140	2014-11-05 22:02:03	1	0	1	0
      140	2014-11-05 22:02:13	1	1	1	0
      124	2014-11-05 22:02:26	1	0	1	0
      124	2014-11-05 22:02:40	1	1	1	0
      103	2014-11-05 22:08:12	1	1	1	0
      103	2014-11-05 22:08:17	1	1	1	0
      137	2014-11-05 22:45:19	1	1	1	0
      101	2014-11-05 23:01:11	1	0	1	0
      101	2014-11-05 23:01:20	1	0	1	0
      102	2014-11-05 23:01:33	1	1	1	0
      106	2014-11-05 23:01:40	1	1	1	0
      112	2014-11-05 23:01:50	1	0	1	0
      104	2014-11-05 23:02:11	1	1	1	0
      104	2014-11-05 23:02:17	1	1	1	0
      115	2014-11-05 23:02:33	1	1	1	0
      107	2014-11-06 06:36:02	1	0	1	0
      108	2014-11-06 06:39:50	1	0	1	0
      101	2014-11-06 06:45:24	1	0	1	0
      113	2014-11-06 06:47:37	1	0	1	0
      114	2014-11-06 06:52:36	1	0	1	0
      109	2014-11-06 06:54:24	1	0	1	0
      119	2014-11-06 07:34:30	1	0	1	0
      119	2014-11-06 07:34:59	1	0	1	0
      116	2014-11-06 07:55:02	1	0	1	0
      116	2014-11-06 07:55:06	1	0	1	0
      118	2014-11-06 07:55:10	1	0	1	0
      118	2014-11-06 07:55:15	1	0	1	0
      127	2014-11-06 08:30:51	1	0	1	0
      126	2014-11-06 08:45:11	1	0	1	0
      126	2014-11-06 08:45:13	1	0	1	0
      136	2014-11-06 08:46:09	1	0	1	0
      125	2014-11-06 08:46:21	1	0	1	0
      111	2014-11-06 08:48:04	1	1	1	0
      111	2014-11-06 08:48:13	1	1	1	0
      123	2014-11-06 08:51:31	1	0	1	0
      128	2014-11-06 08:54:59	1	0	1	0
      141	2014-11-06 08:55:50	1	0	1	0
      140	2014-11-06 08:58:36	1	0	1	0
      117	2014-11-06 09:03:12	1	0	1	0
      117	2014-11-06 09:03:15	1	0	1	0
      117	2014-11-06 09:03:36	1	1	1	0
      105	2014-11-06 09:06:41	1	1	1	0
      130	2014-11-06 13:02:00	1	0	1	0
      130	2014-11-06 13:02:02	1	0	1	0
      137	2014-11-06 13:14:44	1	0	1	0
      132	2014-11-06 13:24:22	1	0	1	0
      134	2014-11-06 13:29:20	1	0	1	0
      104	2014-11-06 13:31:20	1	0	1	0
      135	2014-11-06 13:37:29	1	0	1	0
      138	2014-11-06 13:39:37	1	0	1	0
      139	2014-11-06 14:13:33	1	0	1	0
      112	2014-11-06 14:44:14	1	0	1	0
      106	2014-11-06 14:45:03	1	0	1	0
      102	2014-11-06 14:47:23	1	0	1	0
      113	2014-11-06 15:18:54	1	0	1	0
      114	2014-11-06 15:19:13	1	0	1	0
      108	2014-11-06 15:19:38	1	0	1	0
      109	2014-11-06 15:21:44	1	1	1	0
      109	2014-11-06 15:21:46	1	1	1	0
      101	2014-11-06 15:21:53	1	1	1	0
      109	2014-11-06 15:22:02	1	1	1	0
      101	2014-11-06 15:22:09	1	1	1	0
      107	2014-11-06 15:32:11	1	1	1	0
      125	2014-11-06 17:01:24	1	1	1	0
      123	2014-11-06 17:01:53	1	1	1	0
      128	2014-11-06 17:02:31	1	1	1	0
      141	2014-11-06 17:02:34	1	1	1	0
      140	2014-11-06 17:02:50	1	1	1	0
      127	2014-11-06 17:04:15	1	1	1	0
      136	2014-11-06 17:30:33	1	1	1	0
      117	2014-11-06 19:59:17	1	0	1	0
      111	2014-11-06 20:01:09	1	0	1	0
      119	2014-11-06 20:06:47	1	0	1	0
      118	2014-11-06 20:08:12	1	0	1	0
      116	2014-11-06 20:17:59	1	1	1	0
      126	2014-11-06 22:00:06	1	0	1	0
      126	2014-11-06 22:00:09	1	0	1	0
      138	2014-11-06 22:00:55	1	1	1	0
      135	2014-11-06 22:01:02	1	1	1	0
      134	2014-11-06 22:01:08	1	1	1	0
      130	2014-11-06 22:01:14	1	1	1	0
      130	2014-11-06 22:01:33	1	0	1	0
      132	2014-11-06 22:02:15	1	1	1	0
      102	2014-11-06 23:00:16	1	1	1	0
      102	2014-11-06 23:00:19	1	1	1	0
      102	2014-11-06 23:00:21	1	1	1	0
      106	2014-11-06 23:00:27	1	1	1	0
      112	2014-11-06 23:00:38	1	0	1	0
      104	2014-11-06 23:00:51	1	0	1	0
      104	2014-11-06 23:00:55	1	0	1	0
      137	2014-11-06 23:05:13	1	1	1	0
      139	2014-11-06 23:57:04	1	1	1	0
      107	2014-11-07 06:42:50	1	0	1	0
      139	2014-11-07 06:43:28	1	0	1	0
      109	2014-11-07 06:47:07	1	0	1	0
      109	2014-11-07 06:47:25	1	0	1	0
      115	2014-11-07 06:48:44	1	0	1	0
      113	2014-11-07 06:52:32	1	0	1	0
      113	2014-11-07 06:52:35	1	0	1	0
      114	2014-11-07 06:58:57	1	0	1	0
      110	2014-11-07 07:36:44	1	0	1	0
      118	2014-11-07 07:36:49	1	0	1	0
      119	2014-11-07 08:01:06	1	0	1	0
      124	2014-11-07 08:30:36	1	0	1	0
      117	2014-11-07 08:34:39	1	1	1	0
      127	2014-11-07 08:38:32	1	0	1	0
      136	2014-11-07 08:39:03	1	0	1	0
      125	2014-11-07 08:39:17	1	0	1	0
      116	2014-11-07 08:43:28	1	1	1	0
      123	2014-11-07 08:47:22	1	0	1	0
      140	2014-11-07 08:49:59	1	0	1	0
      121	2014-11-07 08:52:13	1	0	1	0
      128	2014-11-07 08:52:24	1	1	1	0
      141	2014-11-07 08:52:36	1	1	1	0
      111	2014-11-07 08:52:56	1	1	1	0
      111	2014-11-07 08:53:04	1	1	1	0
      131	2014-11-07 09:31:33	1	0	1	0
      134	2014-11-07 13:09:22	1	0	1	0
      101	2014-11-07 13:18:22	1	0	1	0
      133	2014-11-07 13:32:44	1	0	1	0
      135	2014-11-07 13:36:00	1	0	1	0
       66	2014-11-07 13:37:10	1	0	1	0
       66	2014-11-07 13:37:12	1	0	1	0
      138	2014-11-07 13:46:25	1	0	1	0
      126	2014-11-07 13:50:10	1	0	1	0
      126	2014-11-07 13:50:12	1	0	1	0
      132	2014-11-07 14:02:43	1	0	1	0
      104	2014-11-07 14:11:21	1	0	1	0
      104	2014-11-07 14:11:29	1	0	1	0
      102	2014-11-07 14:24:00	1	0	1	0
      102	2014-11-07 14:24:05	1	0	1	0
      106	2014-11-07 14:44:58	1	0	1	0
      112	2014-11-07 14:45:13	1	0	1	0
      122	2014-11-07 14:51:59	1	0	1	0
      120	2014-11-07 14:52:19	1	0	1	0
      115	2014-11-07 15:10:29	1	1	1	0
      108	2014-11-07 15:10:37	1	1	1	0
      108	2014-11-07 15:10:45	1	1	1	0
      109	2014-11-07 15:11:45	1	0	1	0
      109	2014-11-07 15:11:47	1	0	1	0
      109	2014-11-07 15:11:50	1	0	1	0
      109	2014-11-07 15:11:52	1	0	1	0
      109	2014-11-07 15:12:00	1	1	1	0
      113	2014-11-07 15:12:13	1	1	1	0
      113	2014-11-07 15:12:17	1	1	1	0
      114	2014-11-07 15:15:48	1	0	1	0
      107	2014-11-07 15:23:26	1	1	1	0
      139	2014-11-07 15:28:44	1	1	1	0
      127	2014-11-07 17:02:14	1	1	1	0
      123	2014-11-07 17:02:29	1	0	1	0
      128	2014-11-07 17:02:38	1	1	1	0
      141	2014-11-07 17:02:44	1	1	1	0
      125	2014-11-07 17:02:51	1	1	1	0
      140	2014-11-07 17:03:02	1	1	1	0
      124	2014-11-07 17:03:10	1	1	1	0
      131	2014-11-07 17:05:14	1	0	1	0
      117	2014-11-07 19:48:34	1	0	1	0
      105	2014-11-07 20:00:52	1	0	1	0
      110	2014-11-07 20:31:22	1	1	1	0
      110	2014-11-07 20:31:26	1	1	1	0
      119	2014-11-07 20:31:29	1	1	1	0
      118	2014-11-07 20:31:41	1	1	1	0
      126	2014-11-07 22:00:40	1	0	1	0
      126	2014-11-07 22:00:42	1	0	1	0
      138	2014-11-07 22:01:32	1	1	1	0
      134	2014-11-07 22:01:54	1	1	1	0
      135	2014-11-07 22:02:14	1	1	1	0
      133	2014-11-07 22:02:24	1	1	1	0
      132	2014-11-07 22:02:31	1	1	1	0
      136	2014-11-07 22:11:42	1	1	1	0
      106	2014-11-07 23:00:50	1	1	1	0
      104	2014-11-07 23:01:31	1	0	1	0
      104	2014-11-07 23:01:37	1	0	1	0
      122	2014-11-07 23:01:48	1	0	1	0
      120	2014-11-07 23:01:59	1	1	1	0
      112	2014-11-07 23:02:07	1	1	1	0
      101	2014-11-07 23:02:28	1	0	1	0
      102	2014-11-07 23:02:39	1	1	1	0
      102	2014-11-07 23:02:42	1	1	1	0
       66	2014-11-07 23:02:49	1	1	1	0
       66	2014-11-07 23:02:51	1	1	1	0
      107	2014-11-08 06:27:36	1	0	1	0
      115	2014-11-08 06:51:29	1	0	1	0
      139	2014-11-08 06:51:37	1	0	1	0
      114	2014-11-08 06:53:54	1	0	1	0
      108	2014-11-08 06:57:13	1	0	1	0
      113	2014-11-08 07:00:35	1	0	1	0
      110	2014-11-08 07:34:00	1	0	1	0
      118	2014-11-08 07:34:04	1	0	1	0
      118	2014-11-08 07:34:08	1	0	1	0
      116	2014-11-08 07:52:31	1	0	1	0
      116	2014-11-08 07:52:34	1	0	1	0
      119	2014-11-08 07:52:39	1	0	1	0
      119	2014-11-08 07:52:51	1	0	1	0
      137	2014-11-08 08:12:13	1	0	1	0
      129	2014-11-08 08:32:40	1	0	1	0
      127	2014-11-08 08:34:06	1	0	1	0
      125	2014-11-08 08:38:43	1	0	1	0
      131	2014-11-08 08:45:20	1	0	1	0
      117	2014-11-08 08:48:14	1	1	1	0
      124	2014-11-08 08:53:01	1	0	1	0
      128	2014-11-08 08:56:21	1	0	1	0
      141	2014-11-08 08:56:44	1	0	1	0
      126	2014-11-08 08:57:45	1	0	1	0
      126	2014-11-08 08:57:47	1	0	1	0
      121	2014-11-08 08:58:33	1	0	1	0
      123	2014-11-08 09:04:06	1	0	1	0
      133	2014-11-08 13:13:30	1	0	1	0
      138	2014-11-08 13:20:05	1	0	1	0
      134	2014-11-08 13:20:11	1	0	1	0
       66	2014-11-08 13:39:16	1	0	1	0
       66	2014-11-08 13:39:18	1	0	1	0
      132	2014-11-08 13:57:12	1	0	1	0
      136	2014-11-08 14:01:14	1	0	1	0
      135	2014-11-08 14:03:53	1	0	1	0
      104	2014-11-08 14:05:51	1	0	1	0
      104	2014-11-08 14:05:57	1	0	1	0
      140	2014-11-08 14:09:40	1	0	1	0
      101	2014-11-08 14:15:00	1	0	1	0
      106	2014-11-08 14:46:03	1	0	1	0
      112	2014-11-08 14:46:13	1	0	1	0
      112	2014-11-08 14:46:18	1	0	1	0
      102	2014-11-08 14:47:56	1	0	1	0
      102	2014-11-08 14:47:58	1	0	1	0
      122	2014-11-08 14:49:35	1	0	1	0
      120	2014-11-08 14:50:31	1	0	1	0
      115	2014-11-08 15:24:56	1	0	1	0
      114	2014-11-08 15:29:42	1	0	1	0
      139	2014-11-08 15:31:29	1	1	1	0
      109	2014-11-08 15:31:43	1	0	1	0
      109	2014-11-08 15:31:45	1	0	1	0
      107	2014-11-08 15:34:23	1	1	1	0
      113	2014-11-08 15:36:17	1	0	1	0
      113	2014-11-08 15:36:19	1	0	1	0
      108	2014-11-08 15:36:28	1	0	1	0
      123	2014-11-08 17:01:37	1	1	1	0
      125	2014-11-08 17:07:50	1	1	1	0
      141	2014-11-08 17:08:16	1	0	1	0
      124	2014-11-08 17:08:26	1	1	1	0
      127	2014-11-08 17:11:59	1	1	1	0
      128	2014-11-08 17:14:54	1	1	1	0
      121	2014-11-08 17:18:31	1	1	1	0
      137	2014-11-08 17:40:52	1	1	1	0
      117	2014-11-08 19:59:34	1	0	1	0
      111	2014-11-08 19:59:52	1	0	1	0
      119	2014-11-08 20:07:04	1	1	1	0
      105	2014-11-08 20:16:11	1	0	1	0
      110	2014-11-08 20:37:41	1	1	1	0
      110	2014-11-08 20:37:44	1	1	1	0
      116	2014-11-08 20:38:03	1	1	1	0
      116	2014-11-08 20:38:24	1	1	1	0
      110	2014-11-08 20:39:00	1	1	1	0
      118	2014-11-08 20:39:42	1	0	1	0
      118	2014-11-08 20:39:47	1	0	1	0
      131	2014-11-08 22:01:04	1	1	1	0
      126	2014-11-08 22:01:11	1	1	1	0
      126	2014-11-08 22:01:13	1	1	1	0
      138	2014-11-08 22:01:58	1	1	1	0
      129	2014-11-08 22:02:06	1	1	1	0
      135	2014-11-08 22:02:19	1	1	1	0
      134	2014-11-08 22:03:55	1	1	1	0
      132	2014-11-08 22:04:15	1	1	1	0
      133	2014-11-08 22:04:49	1	1	1	0
      140	2014-11-08 22:05:51	1	1	1	0
      136	2014-11-08 22:31:39	1	1	1	0
      102	2014-11-08 23:00:57	1	1	1	0
      102	2014-11-08 23:01:00	1	1	1	0
      102	2014-11-08 23:01:02	1	1	1	0
      106	2014-11-08 23:01:07	1	1	1	0
      106	2014-11-08 23:01:10	1	1	1	0
      112	2014-11-08 23:01:16	1	1	1	0
      120	2014-11-08 23:01:34	1	1	1	0
      101	2014-11-08 23:02:25	1	0	1	0
      122	2014-11-08 23:02:47	1	1	1	0
      104	2014-11-08 23:02:55	1	1	1	0
      104	2014-11-08 23:03:01	1	1	1	0
       66	2014-11-08 23:04:12	1	0	1	0
       66	2014-11-08 23:04:19	1	1	1	0
       66	2014-11-08 23:04:21	1	1	1	0
      139	2014-11-09 06:29:14	1	0	1	0
      107	2014-11-09 06:38:16	1	0	1	0
      109	2014-11-09 06:39:56	1	0	1	0
      109	2014-11-09 06:39:58	1	0	1	0
      113	2014-11-09 06:48:14	1	0	1	0
      114	2014-11-09 06:55:15	1	0	1	0
      110	2014-11-09 07:41:58	1	0	1	0
      118	2014-11-09 07:42:02	1	0	1	0
      119	2014-11-09 07:48:54	1	1	1	0
      116	2014-11-09 07:51:10	1	0	1	0
      127	2014-11-09 08:31:47	1	0	1	0
      111	2014-11-09 08:33:23	1	1	1	0
      111	2014-11-09 08:33:30	1	1	1	0
      111	2014-11-09 08:33:36	1	1	1	0
      111	2014-11-09 08:33:42	1	1	1	0
      117	2014-11-09 08:35:26	1	1	1	0
      137	2014-11-09 08:38:44	1	0	1	0
      128	2014-11-09 08:45:10	1	0	1	0
      129	2014-11-09 08:45:28	1	0	1	0
      141	2014-11-09 08:45:42	1	0	1	0
      124	2014-11-09 08:47:20	1	0	1	0
      125	2014-11-09 08:47:38	1	0	1	0
      123	2014-11-09 08:49:30	1	0	1	0
      131	2014-11-09 08:52:47	1	0	1	0
      121	2014-11-09 08:53:01	1	0	1	0
      126	2014-11-09 09:02:30	1	0	1	0
      126	2014-11-09 09:02:32	1	0	1	0
      105	2014-11-09 09:14:35	1	0	1	0
      105	2014-11-09 09:14:42	1	1	1	0
       66	2014-11-09 13:36:09	1	0	1	0
       66	2014-11-09 13:36:11	1	0	1	0
      133	2014-11-09 13:37:15	1	0	1	0
      134	2014-11-09 13:40:15	1	0	1	0
      138	2014-11-09 13:41:50	1	0	1	0
      140	2014-11-09 13:49:40	1	0	1	0
      135	2014-11-09 13:51:08	1	0	1	0
      135	2014-11-09 13:51:28	1	0	1	0
      136	2014-11-09 13:56:04	1	0	1	0
      101	2014-11-09 14:11:05	1	0	1	0
      100	2014-11-09 14:13:13	1	0	1	0
      104	2014-11-09 14:25:39	1	0	1	0
      104	2014-11-09 14:25:45	1	0	1	0
      102	2014-11-09 14:42:23	1	0	1	0
      102	2014-11-09 14:42:31	1	0	1	0
      112	2014-11-09 14:47:34	1	0	1	0
      106	2014-11-09 14:47:44	1	0	1	0
      122	2014-11-09 14:56:49	1	0	1	0
      120	2014-11-09 14:56:56	1	0	1	0
      113	2014-11-09 15:15:17	1	0	1	0
      108	2014-11-09 15:15:39	1	0	1	0
      109	2014-11-09 15:16:06	1	0	1	0
      109	2014-11-09 15:16:08	1	0	1	0
      114	2014-11-09 15:16:27	1	0	1	0
      114	2014-11-09 15:16:35	1	1	1	0
      108	2014-11-09 15:16:37	1	1	1	0
      115	2014-11-09 15:17:09	1	1	1	0
      109	2014-11-09 15:17:38	1	1	1	0
      109	2014-11-09 15:17:40	1	1	1	0
      139	2014-11-09 15:25:43	1	1	1	0
      107	2014-11-09 15:32:23	1	1	1	0
      123	2014-11-09 17:02:57	1	1	1	0
      123	2014-11-09 17:03:04	1	1	1	0
      141	2014-11-09 17:03:22	1	0	1	0
      121	2014-11-09 17:06:57	1	1	1	0
      125	2014-11-09 17:07:36	1	1	1	0
      124	2014-11-09 17:07:47	1	1	1	0
      128	2014-11-09 17:08:52	1	1	1	0
      127	2014-11-09 17:19:53	1	1	1	0
      137	2014-11-09 17:28:03	1	1	1	0
      126	2014-11-09 20:00:33	1	0	1	0
      126	2014-11-09 20:00:34	1	0	1	0
      131	2014-11-09 22:00:35	1	0	1	0
      131	2014-11-09 22:00:54	1	0	1	0
      129	2014-11-09 22:02:31	1	0	1	0
      129	2014-11-09 22:03:18	1	0	1	0
      138	2014-11-09 22:07:22	1	1	1	0
      135	2014-11-09 22:07:45	1	1	1	0
      140	2014-11-09 22:11:23	1	1	1	0
      134	2014-11-09 22:18:06	1	1	1	0
      133	2014-11-09 22:35:01	1	1	1	0
      104	2014-11-09 23:02:13	1	0	1	0
      104	2014-11-09 23:02:17	1	0	1	0
      120	2014-11-09 23:02:27	1	1	1	0
      112	2014-11-09 23:02:38	1	1	1	0
      102	2014-11-09 23:02:52	1	1	1	0
      102	2014-11-09 23:02:54	1	1	1	0
      106	2014-11-09 23:02:59	1	1	1	0
      106	2014-11-09 23:03:02	1	1	1	0
      122	2014-11-09 23:03:14	1	0	1	0
      101	2014-11-09 23:03:22	1	0	1	0
       66	2014-11-09 23:04:12	1	1	1	0
       66	2014-11-09 23:04:14	1	1	1	0
      136	2014-11-09 23:04:26	1	1	1	0
      100	2014-11-09 23:13:25	1	1	1	0
      100	2014-11-10 06:49:50	1	0	1	0
      108	2014-11-10 06:54:32	1	0	1	0
      115	2014-11-10 06:57:48	1	0	1	0
      114	2014-11-10 07:04:56	1	0	1	0
      113	2014-11-10 07:04:59	1	0	1	0
      111	2014-11-10 07:39:05	1	0	1	0
      137	2014-11-10 08:13:47	1	0	1	0
      105	2014-11-10 08:21:38	1	0	1	0
      116	2014-11-10 08:23:01	1	1	1	0
      116	2014-11-10 08:23:03	1	1	1	0
      118	2014-11-10 08:23:11	1	1	1	0
      118	2014-11-10 08:23:14	1	1	1	0
      119	2014-11-10 08:23:32	1	0	1	0
      110	2014-11-10 08:25:07	1	1	1	0
      110	2014-11-10 08:25:13	1	1	1	0
      125	2014-11-10 08:36:49	1	0	1	0
      125	2014-11-10 08:37:06	1	0	1	0
      127	2014-11-10 08:46:49	1	0	1	0
      123	2014-11-10 08:49:31	1	0	1	0
      124	2014-11-10 08:54:13	1	0	1	0
      121	2014-11-10 08:57:25	1	0	1	0
      121	2014-11-10 08:57:28	1	0	1	0
      131	2014-11-10 09:28:19	1	0	1	0
      101	2014-11-10 13:33:01	1	0	1	0
      138	2014-11-10 13:33:08	1	0	1	0
      133	2014-11-10 13:33:14	1	0	1	0
      129	2014-11-10 13:44:16	1	0	1	0
      106	2014-11-10 14:41:19	1	0	1	0
      112	2014-11-10 14:41:22	1	0	1	0
      122	2014-11-10 14:58:10	1	0	1	0
      120	2014-11-10 14:58:18	1	0	1	0
      104	2014-11-10 14:59:35	1	0	1	0
      113	2014-11-10 15:14:21	1	1	1	0
      113	2014-11-10 15:14:24	1	1	1	0
      115	2014-11-10 15:14:30	1	1	1	0
      114	2014-11-10 15:14:41	1	1	1	0
      114	2014-11-10 15:14:45	1	1	1	0
      108	2014-11-10 15:18:53	1	1	1	0
      127	2014-11-10 17:02:52	1	1	1	0
      124	2014-11-10 17:03:18	1	1	1	0
      123	2014-11-10 17:03:56	1	1	1	0
      123	2014-11-10 17:04:01	1	1	1	0
      125	2014-11-10 17:04:43	1	1	1	0
      131	2014-11-10 17:08:33	1	0	1	0
      100	2014-11-10 17:09:37	1	1	1	0
      119	2014-11-10 19:29:17	1	0	1	0
       66	2014-11-10 19:32:22	1	1	1	0
       66	2014-11-10 19:32:24	1	1	1	0
      116	2014-11-10 19:37:09	1	0	1	0
      116	2014-11-10 19:37:12	1	0	1	0
      110	2014-11-10 19:43:03	1	0	1	0
      111	2014-11-10 20:30:33	1	1	1	0
      105	2014-11-10 20:39:45	1	1	1	0
      129	2014-11-10 22:01:38	1	0	1	0
      138	2014-11-10 22:01:58	1	1	1	0
      121	2014-11-10 22:02:18	1	1	1	0
      133	2014-11-10 22:07:33	1	1	1	0
      133	2014-11-10 22:07:38	1	1	1	0
      133	2014-11-10 22:07:40	1	1	1	0
      137	2014-11-10 22:24:38	1	1	1	0
      104	2014-11-10 23:02:00	1	1	1	0
      104	2014-11-10 23:02:03	1	1	1	0
      122	2014-11-10 23:02:06	1	1	1	0
      122	2014-11-10 23:02:08	1	1	1	0
      106	2014-11-10 23:02:11	1	1	1	0
      106	2014-11-10 23:02:13	1	1	1	0
      112	2014-11-10 23:02:15	1	1	1	0
      120	2014-11-10 23:02:22	1	1	1	0
      101	2014-11-10 23:02:28	1	1	1	0
      120	2014-11-10 23:02:33	1	1	1	0
      100	2014-11-11 06:44:55	1	0	1	0
      102	2014-11-11 06:50:11	1	0	1	0
      108	2014-11-11 06:56:38	1	0	1	0
      113	2014-11-11 06:58:38	1	0	1	0
      113	2014-11-11 06:58:41	1	0	1	0
      115	2014-11-11 06:58:51	1	0	1	0
      114	2014-11-11 06:59:00	1	0	1	0
      117	2014-11-11 07:49:34	1	0	1	0
      119	2014-11-11 08:20:39	1	1	1	0
      116	2014-11-11 08:26:07	1	1	1	0
      116	2014-11-11 08:26:10	1	1	1	0
      110	2014-11-11 08:26:46	1	1	1	0
      110	2014-11-11 08:26:49	1	1	1	0
      124	2014-11-11 08:33:01	1	0	1	0
      128	2014-11-11 08:42:51	1	0	1	0
       66	2014-11-11 08:46:34	1	0	1	0
       66	2014-11-11 08:46:37	1	0	1	0
      135	2014-11-11 08:47:38	1	0	1	0
      136	2014-11-11 08:49:42	1	0	1	0
      125	2014-11-11 08:50:26	1	0	1	0
      131	2014-11-11 08:56:07	1	0	1	0
      140	2014-11-11 09:07:19	1	0	1	0
      105	2014-11-11 12:28:08	1	0	1	0
      121	2014-11-11 13:09:32	1	0	1	0
      121	2014-11-11 13:09:34	1	0	1	0
      137	2014-11-11 13:14:40	1	0	1	0
      107	2014-11-11 13:34:46	1	0	1	0
      133	2014-11-11 13:39:20	1	0	1	0
      129	2014-11-11 13:46:40	1	0	1	0
      141	2014-11-11 13:47:22	1	0	1	0
      120	2014-11-11 14:23:15	1	0	1	0
      139	2014-11-11 14:39:18	1	0	1	0
      139	2014-11-11 14:39:57	1	0	1	0
      122	2014-11-11 14:40:20	1	0	1	0
      109	2014-11-11 14:49:56	1	0	1	0
      109	2014-11-11 14:49:58	1	0	1	0
